end_of_interval	out
2002-01-07 00:00:00	89.93525
2002-01-08 00:00:00	89.64175
2002-01-09 00:00:00	87.272
2002-01-10 00:00:00	79.495
2002-01-11 00:00:00	73.52955
2002-01-12 00:00:00	76.7255
2002-01-13 00:00:00	76.2963
2002-01-14 00:00:00	76.80825
2002-01-15 00:00:00	83.80175
2002-01-16 00:00:00	85.02475
2002-01-17 00:00:00	87.831
2002-01-18 00:00:00	89.86525
2002-01-19 00:00:00	86.90475
2002-01-20 00:00:00	81.4205
2002-01-21 00:00:00	83.1175
2002-01-22 00:00:00	82.94975
2002-01-23 00:00:00	74.70825
2002-01-24 00:00:00	82.84075
2002-01-25 00:00:00	81.37325
2002-01-26 00:00:00	76.301
2002-01-27 00:00:00	81.7525
2002-01-28 00:00:00	86.1605
2002-01-29 00:00:00	75.00625
2002-01-30 00:00:00	80
2002-01-31 00:00:00	71.5515
2002-02-01 00:00:00	73.20025
2002-02-02 00:00:00	72.88575
2002-02-03 00:00:00	76.9635
2002-02-04 00:00:00	70.70325
2002-02-05 00:00:00	69.83325
2002-02-06 00:00:00	79.11975
2002-02-07 00:00:00	69.74125
2002-02-08 00:00:00	68.3115
2002-02-09 00:00:00	73.50025
2002-02-10 00:00:00	81.0605
2002-02-11 00:00:00	74.586
2002-02-12 00:00:00	78.41275
2002-02-13 00:00:00	79.49575
2002-02-14 00:00:00	82
2002-02-15 00:00:00	77.3244
2002-02-16 00:00:00	71.73325
2002-02-17 00:00:00	77.75375
2002-02-18 00:00:00	74.76675
2002-02-19 00:00:00	71.6285
2002-02-20 00:00:00	64.57725
2002-02-21 00:00:00	70.17775
2002-02-22 00:00:00	60.54125
2002-02-23 00:00:00	61.214
2002-02-24 00:00:00	65.98925
2002-02-25 00:00:00	61.24775
2002-02-26 00:00:00	65.24725
2002-02-27 00:00:00	63.29775
2002-02-28 00:00:00	70.54725
2002-03-01 00:00:00	59.31575
2002-03-02 00:00:00	57.79175
2002-03-03 00:00:00	59.5995
2002-03-04 00:00:00	87.6265
2002-03-05 00:00:00	91.09425
2002-03-06 00:00:00	78.9715
2002-03-07 00:00:00	89.959
2002-03-08 00:00:00	77.9005
2002-03-09 00:00:00	81.813
2002-03-10 00:00:00	73.617
2002-03-11 00:00:00	70.65275
2002-03-12 00:00:00	72.2595
2002-03-13 00:00:00	67.77525
2002-03-14 00:00:00	66.863
2002-03-15 00:00:00	73.16975
2002-03-16 00:00:00	73.33875
